keyword,result_order,year,pdf,html,book,edu,org,com,other_domain,exact_keyword_title,all_word,citation#,title_length,occurences_title,occurrences_summary,colon,doc,survey,tutorial,review,position_k,position_d,vector_t,vector_s,label
geographic information systems,1,2016.0,True,False,False,False,True,False,False,True,False,20.0,6,1.0,0.333333333,True,True,False,True,False,0.388888889,0.111111111,"['a', 'tutorial', 'on', 'geographic', 'information', 'systems:', 'a', 'ten-year', 'update']","['This', 'tutorial', 'provides', 'a', 'foundation', 'on', 'geographic', 'information', 'systems', '(GIS)', 'as', 'they', 'relate', 'to', 'and', 'are', 'part', 'of', 'the', 'IS', 'body', 'of', 'knowledge.', 'The', 'tutorial', 'serves', 'as', 'a', 'ten-year', 'update', 'on', 'an', 'earlier', 'CAIS', 'tutorial', '(Pick,', '2004).', 'During', 'the', 'decade,', 'GIS', 'has', 'expanded', 'with', 'wider', 'and', '??]",1
geographic information systems,2,2004.0,False,False,False,False,False,False,False,True,False,25.0,4,1.0,0.0,True,True,False,True,False,0.071428571,0.571428571,"['geographic', 'information', 'systems:', 'a', 'tutorial', 'and', 'introduction']","['Abstract', 'his', 'tutorial', 'provides', 'a', 'foundation', 'in', 'GIS', 'including', 'its', 'basic', 'structure,', 'concepts,', 'and', 'spatial', 'analysis.', 'GIS', 'is', 'a', 'new', 'field', 'in', 'business', 'schools', 'and', 'presents', 'opportunities', 'for', 'research.', 'It', 'is', 'derived', 'from', 'about', 'a', 'dozen', 'disciplines,', 'some', 'unfamiliar', 'to', 'most', 'IS', '??]",1
geographic information systems,3,1997.0,False,False,True,False,False,False,False,True,True,67.0,4,1.0,0.333333333,False,False,False,False,False,0.714285714,0.463515633,"['[book][b]', 'algorithmic', 'foundations', 'of', 'geographic', 'information', 'systems']","['??, 'This', 'tutorial', 'survey', 'brings', 'together', 'two', 'lines', 'of', 'research', 'and', 'development', 'whose', 'interaction', 'promises', 'to', 'have', 'significant', 'practical', 'impact', 'on', 'the', 'area', 'of', 'spatial', 'information', 'processing', 'in', 'the', 'near', 'future:', 'geographic', 'information', 'systems', '(GIS)', 'and', 'geometric', 'computation', 'or,', 'more', '??]",1
geographic information systems,4,2007.0,False,False,False,False,False,False,False,False,False,102.0,3,1.0,0.0,True,False,False,False,False,0.333333333,0.463515633,"['[citation][c]', 'geographical', 'information', 'systems:', 'an', 'introduction']",[],0
geographic information systems,5,2019.0,True,False,False,True,False,False,False,True,True,8.0,11,1.0,0.0,True,False,False,False,False,0.214285714,0.463515633,"['[pdf][pdf]', 'combining', 'geographic', 'information', 'systems', 'and', 'agent-based', 'models', 'in', 'archaeology:', 'part', '2', 'of', '3']","['??, 'Supplemental', 'Text.', 'Tutorial', '2:', 'Combining', 'Geographic', 'Information', 'Systems', 'and', 'Agent-Based', 'Models', 'in', 'Archaeology', '??, 'Software', 'used', 'in', 'the', 'tutorial', 'is', 'open', 'access', 'and', 'open', 'source', '??, 'Conolly,', 'James,', 'and', 'Mark', 'Lake', '2006', 'Geographical', 'Information', 'Systems', 'in', 'Archaeology', '??]",0
geographic information systems,6,2005.0,False,False,False,False,False,False,False,True,True,130.0,6,1.0,0.0,False,False,False,False,False,0.222222222,0.463515633,"['teaching', 'geographic', 'information', 'systems', 'in', 'a', 'problem-based', 'learning', 'environment']","['??, 'a', 'clear', 'idea', 'of', 'what', 'they', 'need', 'to', 'research', 'through', 'individual', 'study', 'after', 'the', 'tutorial', '??, 'Sui', '(1995)', 'advocates', 'a', 'new', 'perspective', 'using', 'Brian', ""Berry's"", 'geographical', 'matrix', '(Berry,', '1964)', 'in', 'order', 'to', '??, 'Teaching', 'Geographic', 'Information', 'Systems', 'in', 'a', 'Problem-Based', 'Learning', 'Environment', '??]",-1
geographic information systems,7,1996.0,False,False,False,False,False,False,False,True,False,132.0,4,1.0,0.0,True,False,False,False,False,0.071428571,0.463515633,"['geographic', 'information', 'systems:', 'implications', 'for', 'problem', 'solving']","['??, 'to', 'address', 'the', 'growing', 'need', 'for', 'quickly', 'accessing', 'and', 'spatially', 'referencing', 'the', 'enormous', 'array', 'of', 'geographical/', 'environmental', 'data', '??, 'GEOGRAPHIC', 'INFORMATION', 'SYSTEMS', '??, 'The', 'ArcView', 'program', 'includes', 'a', 'tutorial', 'entitled', '""Maplewood""', 'that', 'give', 'a', 'tour', 'of', 'the', 'operations,', 'tools', '??]",1
geographic information systems,8,1998.0,False,False,False,False,False,False,False,True,True,41.0,5,1.0,0.0,False,False,False,False,False,0.25,0.463515633,"['teaching', 'geographic', 'information', 'systems', 'for', 'social', 'work', 'applications']","['??, 'These', 'students', 'should', 'go', 'through', 'at', 'least', 'part', 'of', 'the', 'tutorial', 'as', 'a', 'structured', 'in-class', 'assignment', '??, 'GEOGRAPHIC', 'INFORMATION', 'SYSTEMS', 'IN', 'SOCIAL', 'WORK', '??, 'After', 'this', 'is', 'completed,', 'students', 'need', 'to', 'identify', 'the', 'geographical', 'area', 'of', 'interest,', 'often', 'the', ""organization's"", 'service', 'area', '??]",0
geographic information systems,9,2010.0,True,False,False,False,False,False,True,True,True,105.0,5,1.0,0.0,False,False,False,False,False,0.75,0.463515633,"['multiple', 'criteria', 'decision', 'analysis', 'and', 'geographic', 'information', 'systems']","['??, 'Multicriteria', 'decision', 'analysis:', 'Some', 'thoughts', 'based', 'on', 'the', 'tutorial', 'and', 'discussion', 'sessions', 'of', 'the', 'ESIGMA', '??, 'In', 'S.', 'Shehkar', 'and', 'H.', 'Xiong,', 'editors,', 'Encyclopedia', 'of', 'Geographic', 'Information', 'Science', '??, 'Preliminary', 'landfill', 'site', 'screening', 'using', 'fuzzy', 'geographical', 'information', 'systems', '??]",0
geographic information systems,10,2000.0,False,False,True,False,False,False,False,True,True,261.0,7,1.0,0.0,True,False,False,False,False,0.8,0.463515633,"['[book][b]', 'hydrologic', 'and', 'hydraulic', 'modeling', 'support:', 'with', 'geographic', 'information', 'systems']","['Page', '1.', 'Hydrologic', 'and', 'Hydraulic', 'M', '0', 'de', '1', 'ing', 'Support', 'with', 'Geographic', 'Information', 'Systems', 'Compiled', 'and', 'edited', 'by', 'Dr.', 'David', 'Maidment', 'and', 'Dr.', 'Dean', 'Djokic', 'Page', '2.', 'Page', '3.', 'Hydrologic', 'and', 'Hydraulic', 'M', '0', 'de', '1', 'ing', 'Support', '??]",0
convolutional neural network,1,2016.0,False,False,False,False,False,False,False,True,True,65.0,2,1.0,0.0,False,True,True,False,False,0.6,0.0,"['survey', 'of', 'convolutional', 'neural', 'network']","['In', 'recent', 'years,', 'Convolutional', 'Neural', 'Network', '(CNN)', 'has', 'made', 'a', 'series', 'of', 'breakthrough', 'research', 'results', 'in', 'the', 'fields', 'of', 'image', 'classification,', 'object', 'detection,', 'semantic', 'segmentation', 'and', 'so', 'on.', 'The', 'powerful', 'ability', 'of', 'CNN', 'for', 'feature', 'learning', 'and', 'classification', 'attracts', 'wide', '??]",1
convolutional neural network,2,2018.0,True,False,False,False,True,False,False,True,True,77.0,8,2.0,0.0,False,True,True,False,False,0.142857143,0.5,"['how', 'convolutional', 'neural', 'network', 'see', 'the', 'world-a', 'survey', 'of', 'convolutional', 'neural', 'network', 'visualization', 'methods']","['Nowadays,', 'the', 'Convolutional', 'Neural', 'Networks', '(CNNs)', 'have', 'achieved', 'impressive', 'performance', 'on', 'many', 'computer', 'vision', 'related', 'tasks,', 'such', 'as', 'object', 'detection,', 'image', 'recognition,', 'image', 'retrieval,', 'etc.', 'These', 'achievements', 'benefit', 'from', 'the', 'CNNs', 'outstanding', '??]",1
convolutional neural network,3,2008.130358,True,False,False,False,True,False,False,True,True,21.0,8,1.0,0.0,False,True,True,False,False,0.454545455,0.090909091,"['a', 'survey', 'on', 'supervised', 'convolutional', 'neural', 'network', 'and', 'its', 'major', 'applications']","['With', 'the', 'advances', 'in', 'the', 'computer', 'science', 'field,', 'various', 'new', 'data', 'science', 'techniques', 'have', 'been', 'emerged.', 'Convolutional', 'Neural', 'Network', '(CNN)', 'is', 'one', 'of', 'the', 'Deep', 'Learning', 'techniques', 'which', 'have', 'captured', 'lots', 'of', 'attention', 'as', 'far', 'as', 'real', 'world', 'applications', 'are', '??]",0
convolutional neural network,4,2020.0,True,False,False,False,True,False,False,True,False,22.0,8,1.0,0.0,True,True,True,False,False,0.590909091,0.909090909,"['evolution', 'of', 'image', 'segmentation', 'using', 'deep', 'convolutional', 'neural', 'network:', 'a', 'survey']","['From', 'the', 'autonomous', 'car', 'driving', 'to', 'medical', 'diagnosis,', 'the', 'requirement', 'of', 'the', 'task', 'of', 'image', 'segmentation', 'is', 'everywhere.', 'Segmentation', 'of', 'an', 'image', 'is', 'one', 'of', 'the', 'indispensable', 'tasks', 'in', 'computer', 'vision.', 'This', 'task', 'is', 'comparatively', 'complicated', 'than', 'other', 'vision', 'tasks', 'as', 'it', 'needs', '??]",0
convolutional neural network,5,2021.0,False,True,False,False,False,True,False,True,False,117.0,6,1.0,0.0,True,True,True,False,False,0.277777778,0.888888889,"['[html][html]', '1d', 'convolutional', 'neural', 'networks', 'and', 'applications:', 'a', 'survey']","['During', 'the', 'last', 'decade,', 'Convolutional', 'Neural', 'Networks', '(CNNs)', 'have', 'become', 'the', 'de', 'facto', 'standard', 'for', 'various', 'Computer', 'Vision', 'and', 'Machine', 'Learning', 'operations.', 'CNNs', 'are', 'feed-forward', 'Artificial', 'Neural', 'Networks', '(ANNs)', 'with', 'alternating', 'convolutional', 'and', 'subsampling', '??]",0
convolutional neural network,6,2019.0,True,False,False,False,True,False,False,True,True,44.0,10,1.0,0.333333333,True,True,True,False,False,0.230769231,0.923076923,"['development', 'of', 'convolutional', 'neural', 'network', 'and', 'its', 'application', 'in', 'image', 'classification:', 'a', 'survey']","['In', 'recent', 'years,', 'convolutional', 'neural', 'networks', '(CNNs)', 'have', 'been', 'widely', 'used', 'in', 'various', 'computer', 'visual', 'recognition', 'tasks', 'and', 'have', 'achieved', 'good', 'results', 'compared', 'with', 'traditional', 'methods.', 'Image', 'classification', 'is', 'one', 'of', 'the', 'basic', 'and', 'important', 'tasks', 'of', 'visual', 'recognition', '??]",1
convolutional neural network,7,2019.0,True,False,False,False,False,False,True,False,False,120.0,7,0.666666667,0.333333333,False,True,True,False,False,0.722222222,0.111111111,"['[pdf][pdf]', 'survey', 'on', 'evolving', 'deep', 'learning', 'neural', 'network', 'architectures']","['??, 'image', 'recognition??, 'using', 'the', 'three', 'different', 'type', 'of', 'convolutional', 'neural', 'network', 'Alex', 'net,', 'VGG16', 'and', 'the', '??, 'Sun', 'et', 'al', '[11],', 'the', '??EEPID3??, '(GoogLeNet', '+VGG', 'net)', 'is', 'utilized', 'in', 'recognizing', 'the', 'face', 'by', 'reconstructing', 'the', 'two', 'architectures', 'from', 'the', '??tacked', 'convolution', 'and', 'the', '??]",0
convolutional neural network,8,2018.0,True,False,False,False,True,False,False,True,True,29.0,6,1.0,0.0,False,True,True,False,False,0.666666667,0.222222222,"['a', 'non-technical', 'survey', 'on', 'deep', 'convolutional', 'neural', 'network', 'architectures']","['Artificial', 'neural', 'networks', 'have', 'recently', 'shown', 'great', 'results', 'in', 'many', 'disciplines', 'and', 'a', 'variety', 'of', 'applications,', 'including', 'natural', 'language', 'understanding,', 'speech', 'processing,', 'games', 'and', 'image', 'data', 'generation.', 'One', 'particular', 'application', 'in', 'which', 'the', 'strong', 'performance', 'of', '??]",0
convolutional neural network,9,2020.0,True,False,False,False,True,False,False,True,False,416.0,8,1.0,0.0,False,True,True,False,False,0.772727273,0.090909091,"['a', 'survey', 'of', 'the', 'recent', 'architectures', 'of', 'deep', 'convolutional', 'neural', 'networks']","['Abstract', 'Deep', 'Convolutional', 'Neural', 'Network', '(CNN)', 'is', 'a', 'special', 'type', 'of', 'Neural', 'Networks,', 'which', 'has', 'shown', 'exemplary', 'performance', 'on', 'several', 'competitions', 'related', 'to', 'Computer', 'Vision', 'and', 'Image', 'Processing.', 'Some', 'of', 'the', 'exciting', 'application', 'areas', 'of', 'CNN', 'include', 'Image', '??]",0
convolutional neural network,10,2020.0,True,False,False,False,True,False,False,True,False,17.0,7,1.0,0.0,True,True,True,False,False,0.35,0.1,"['a', 'survey', 'of', 'convolutional', 'neural', 'networks:', 'analysis,', 'applications,', 'and', 'prospects']","['Convolutional', 'Neural', 'Network', '(CNN)', 'is', 'one', 'of', 'the', 'most', 'significant', 'networks', 'in', 'the', 'deep', 'learning', 'field.', 'Since', 'CNN', 'made', 'impressive', 'achievements', 'in', 'many', 'areas,', 'including', 'but', 'not', 'limited', 'to', 'computer', 'vision', 'and', 'natural', 'language', 'processing,', 'it', 'attracted', 'much', 'attention', 'both', '??]",0
convolutional neural network,1,2018.0,True,False,False,False,False,False,True,True,False,29.0,4,1.0,0.333333333,False,False,False,False,False,0.642857143,0.463515633,"['classification', 'of', 'phonocardiograms', 'with', 'convolutional', 'neural', 'networks']","['??, 'pixel', 'of', 'the', ""layer's"", 'minus', 'k', 'map,', 'it', 'refers', 'to', 'the', 'weight', 'of', 'the', 'link', 'between', 'neuron', 'outputs', '(i,', 'j', '??, 'Classification', 'of', 'Heart', 'Sound', 'Recordings', 'using', 'Convolution', 'Neural', 'Network,', 'Computing', 'in', 'Cardiology', 'Conference', '(CinC),', '11-14', 'Sept', '??, 'Deep', 'convolutional', 'neural', 'networks', 'for', 'LVCSR', '??]",1
convolutional neural network,2,2020.0,True,False,False,False,True,False,False,True,False,7.0,5,1.0,0.0,False,True,False,True,False,0.5625,0.125,"['a', 'tutorial', 'on', 'quantum', 'convolutional', 'neural', 'networks', '(qcnn)']","['Convolutional', 'Neural', 'Network', '(CNN)', 'is', 'a', 'popular', 'model', 'in', 'computer', 'vision', 'and', 'has', 'the', 'advantage', 'of', 'making', 'good', 'use', 'of', 'the', 'correlation', 'information', 'of', 'data.', 'However,', 'CNN', 'is', 'challenging', 'to', 'learn', 'efficiently', 'if', 'the', 'given', 'dimension', 'of', 'data', 'or', 'model', 'becomes', 'too', 'large', '??]",0
convolutional neural network,3,2015.0,False,True,False,False,False,True,False,True,False,68.0,4,1.0,0.0,False,False,False,False,False,0.357142857,0.463515633,"['[html][html]', 'understanding', 'convolutional', 'neural', 'networks', 'for', 'nlp']","['??, 'Dive', 'into', 'the', 'world', 'of', 'Convolution', 'Neural', 'Networks', '(CNN),', 'learn', 'how', 'they', 'work,', 'how', 'to', 'apply', 'them', 'for', 'NLP', '??, 'proposed', 'in', '[2].', '[6]', 'Adds', 'an', 'additional', 'layer', 'that', 'performs', '??emantic', 'clustering??, 'to', 'this', 'network', 'architecture', '??, 'Convolutional', 'Neural', 'Networks', 'for', 'Sentence', 'Classification', 'Fig', '??]",0
convolutional neural network,4,2015.0,True,False,False,True,False,False,False,True,False,79.0,11,1.666666667,0.0,True,True,False,True,False,0.59375,0.125,"['[pdf][pdf]', 'a', 'tutorial', 'on', 'deep', 'learning', 'part', '2:', 'autoencoders,', 'convolutional', 'neural', 'networks', 'and', 'recurrent', 'neural', 'networks']","['In', 'the', 'previous', 'tutorial,', 'I', 'discussed', 'the', 'use', 'of', 'deep', 'networks', 'to', 'classify', 'nonlinear', 'data.', 'In', 'addition', 'to', 'their', 'ability', 'to', 'handle', 'nonlinear', 'data,', 'deep', 'networks', 'also', 'have', 'a', 'special', 'strength', 'in', 'their', 'flexibility', 'which', 'sets', 'them', 'apart', 'from', 'other', 'tranditional', 'machine', 'learning', 'models:', 'we', '??]",0
convolutional neural network,5,2017.0,True,False,False,False,False,False,True,True,False,154.0,3,1.0,0.0,False,False,False,False,False,0.583333333,0.463515633,"['[pdf][pdf]', 'introduction', 'to', 'convolutional', 'neural', 'networks']","['??, '9', '5', 'The', 'ReLU', 'layer', '10', '6', 'The', 'convolution', 'layer', '11', '??, '23', '1', 'Page', '2.', '8', 'A', 'case', 'study:', 'the', 'VGG-16', 'net', '25', '8.1', 'VGG-Verydeep-16', '??, 'The', 'Convolutional', 'Neural', 'Network', '(CNN)', 'has', 'shown', 'excellent', 'performance', 'in', 'many', 'computer', 'vision', 'and', 'machine', 'learning', 'problems', '??]",0
convolutional neural network,6,2015.0,True,False,False,True,False,False,False,True,False,10.0,4,1.0,0.0,False,False,False,False,False,0.642857143,0.463515633,"['[pdf][pdf]', 'object', 'detection', 'using', 'convolutional', 'neural', 'networks']","['??, 'As', 'a', 'test', 'of', 'our', 'convolutional', 'network,', 'we', 'ran', 'it', 'on', 'the', 'dataset', 'for', 'the', 'Kaggle', 'CIFAR-10', 'competition', 'and', 'scored', '61.16', '??, 'Context-dependent', 'pre-trained', 'deep', 'neural', 'networks', 'for', 'large-vocabulary', 'speech', 'recognition', '??, 'network.org/challenges/VOC/voc2012/workshop/index', '??]",-1
convolutional neural network,7,2015.0,False,False,False,False,False,False,False,True,False,97.0,5,1.0,0.0,False,False,False,False,False,0.6875,0.463515633,"['an', 'interactive', 'node-link', 'visualization', 'of', 'convolutional', 'neural', 'networks']","['??, 'A', 'convolution', 'layer', 'applies', 'this', 'filter', 'to', 'every', 'location', 'in', 'the', 'input', 'image,', 'producing', 'a', '??, 'LeCun,', 'Y.,', 'Kavukvuoglu,', 'K.,', 'Farabet,', 'C.:', 'Convolutional', 'networks', 'and', 'applications', 'in', 'vision', '??, 'Srp,', 'J.,', 'Stehl?k,', 'L.,', 'Suda,', 'M.,', '?a?ek,', 'P.,', 'Zv?novcov?,', 'K.:', 'Interactive', 'neural', 'network', 'simulator', '(2007)', '??]",0
convolutional neural network,8,2012.0,True,False,False,False,True,False,False,True,False,537.0,6,1.0,0.333333333,False,False,False,False,False,0.055555556,0.463515633,"['convolutional', 'neural', 'networks', 'applied', 'to', 'house', 'numbers', 'digit', 'classification']","['??, 'We', 'classify', 'digits', 'of', 'real-world', 'house', 'numbers', 'us-', 'ing', 'convolutional', 'neural', 'networks', '(ConvNets).', 'Con-', 'vNets', 'are', 'hierarchical', 'feature', 'learning', 'neural', 'net-', 'works', 'whose', 'structure', 'is', 'biologically', '??, 'The', 'first', 'convolution', 'layer', 'produces', '16', 'features', 'with', '5x5', 'convolution', 'filters', 'while', 'the', '??]",0
convolutional neural network,9,2018.0,False,False,False,False,False,False,False,True,True,89.0,4,1.0,0.0,False,False,False,False,False,0.714285714,0.463515633,"['seismic', 'fault', 'detection', 'with', 'convolutional', 'neural', 'network']","['??, 'Krizhevsky,', 'A.,', 'I.', 'Sutskever,', 'and', 'GE', 'Hinton,', '2012,', 'Image', 'net', 'classification', 'with', 'deep', 'convolutional', 'neural', 'networks:', 'Proceedings', 'of', 'the', '??, 'Lawrence,', 'S.,', 'CL', 'Giles,', 'AC', 'Tsoi,', 'and', 'AD', 'Back,', '1997,', 'Face', 'recognition:', 'A', 'convolutional', 'neural-network', 'approach:', 'IEEE', 'Transactions', 'on', '??]",0
convolutional neural network,10,2018.0,False,False,False,False,False,False,False,True,True,10.0,4,1.0,0.0,False,False,False,False,False,0.714285714,0.463515633,"['vehicle', 'type', 'classification', 'using', 'convolutional', 'neural', 'network']","['??, 'In', 'this', 'article,', 'we', 'propose', 'a', 'vehicle', 'type', 'classification', 'system', 'based', 'on', 'the', 'convolution', 'activation', 'function', 'using', 'our', '??, 'U.', 'Meier,', 'J.', 'Masci,', 'L.', 'Maria', 'Gambardella,', 'and', 'J.', 'Schmidhuber,', 'Flexible,', 'high', 'performance', 'convolutional', 'neural', 'net-', 'works', 'for', '??, '[17]', 'Convolutional', 'Neural', 'Network', '??]",0
machine learning,1,2018.0,True,False,False,False,True,False,False,True,False,788.0,5,1.0,0.0,True,True,True,False,False,0.142857143,0.571428571,"['multimodal', 'machine', 'learning:', 'a', 'survey', 'and', 'taxonomy']","['Our', 'experience', 'of', 'the', 'world', 'is', 'multimodal-we', 'see', 'objects,', 'hear', 'sounds,', 'feel', 'texture,', 'smell', 'odors,', 'and', 'taste', 'flavors.', 'Modality', 'refers', 'to', 'the', 'way', 'in', 'which', 'something', 'happens', 'or', 'is', 'experienced', 'and', 'a', 'research', 'problem', 'is', 'characterized', 'as', 'multimodal', 'when', 'it', 'includes', '??]",0
machine learning,2,2012.0,True,False,False,False,False,False,True,False,False,461.0,6,1.0,0.0,False,True,True,False,False,0.441372063,0.125,"['a', 'survey', 'on', 'machine-learning', 'techniques', 'in', 'cognitive', 'radios']","['In', 'this', 'survey', 'paper,', 'we', 'characterize', 'the', 'learning', 'problem', 'in', 'cognitive', 'radios', '(CRs)', 'and', 'state', 'the', 'importance', 'of', 'artificial', 'intelligence', 'in', 'achieving', 'real', 'cognitive', 'communications', 'systems.', 'We', 'review', 'various', 'learning', 'problems', 'that', 'have', 'been', 'studied', 'in', 'the', 'context', 'of', 'CRs', '??]",0
machine learning,3,2017.0,True,False,False,True,False,False,False,True,False,342.0,7,1.0,0.0,True,True,True,False,False,0.555555556,0.888888889,"['[pdf][pdf]', 'explanation', 'and', 'justification', 'in', 'machine', 'learning:', 'a', 'survey']","['We', 'present', 'a', 'survey', 'of', 'the', 'research', 'concerning', 'explanation', 'and', 'justification', 'in', 'the', 'Machine', 'Learning', 'literature', 'and', 'several', 'adjacent', 'fields.', 'Within', 'Machine', 'Learning,', 'we', 'differentiate', 'between', 'two', 'main', 'branches', 'of', 'current', 'research:', 'interpretable', 'models,', 'and', 'prediction', '??]",0
machine learning,4,2018.0,False,True,False,False,False,True,False,True,True,451.0,9,1.0,0.0,True,True,True,False,False,0.136363636,0.909090909,"['[html][html]', 'machine', 'learning', 'for', 'internet', 'of', 'things', 'data', 'analysis:', 'a', 'survey']","['Rapid', 'developments', 'in', 'hardware,', 'software,', 'and', 'communication', 'technologies', 'have', 'facilitated', 'the', 'emergence', 'of', 'Internet-connected', 'sensory', 'devices', 'that', 'provide', 'observations', 'and', 'data', 'measurements', 'from', 'the', 'physical', 'world.', 'By', '2020,', 'it', 'is', 'estimated', 'that', 'the', 'total', '??]",-1
machine learning,5,2017.0,False,True,False,False,True,False,False,True,True,246.0,7,1.0,0.0,False,True,True,False,False,0.388888889,0.111111111,"['[html][html]', 'survey', 'of', 'machine', 'learning', 'algorithms', 'for', 'disease', 'diagnostic']","['In', 'medical', 'imaging,', 'Computer', 'Aided', 'Diagnosis', '(CAD)', 'is', 'a', 'rapidly', 'growing', 'dynamic', 'area', 'of', 'research.', 'In', 'recent', 'years,', 'significant', 'attempts', 'are', 'made', 'for', 'the', 'enhancement', 'of', 'computer', 'aided', 'diagnosis', 'applications', 'because', 'errors', 'in', 'medical', 'diagnostic', 'systems', 'can', 'result', 'in', '??]",0
machine learning,6,2000.0,True,False,False,False,False,False,True,True,True,1711.0,7,1.0,0.0,True,True,True,False,False,0.722222222,0.333333333,"['multiagent', 'systems:', 'a', 'survey', 'from', 'a', 'machine', 'learning', 'perspective']","['Abstract', 'Distributed', 'Artificial', 'Intelligence', '(DAI)', 'has', 'existed', 'as', 'a', 'subfield', 'of', 'AI', 'for', 'less', 'than', 'two', 'decades.', 'DAI', 'is', 'concerned', 'with', 'systems', 'that', 'consist', 'of', 'multiple', 'independent', 'entities', 'that', 'interact', 'in', 'a', 'domain.', 'Traditionally,', 'DAI', 'has', 'been', 'divided', 'into', 'two', 'sub-disciplines:', 'Distributed', '??]",0
machine learning,7,2013.0,True,False,False,False,False,False,True,True,True,665.0,4,1.0,0.5,False,True,True,False,False,0.75,0.166666667,"['a', 'survey', 'of', 'multi-view', 'machine', 'learning']","['Multi-view', 'learning', 'or', 'learning', 'with', 'multiple', 'distinct', 'feature', 'sets', 'is', 'a', 'rapidly', 'growing', 'direction', 'in', 'machine', 'learning', 'with', 'well', 'theoretical', 'underpinnings', 'and', 'great', 'practical', 'success.', 'This', 'paper', 'reviews', 'theories', 'developed', 'to', 'understand', 'the', 'properties', 'and', 'behaviors', '??]",-1
machine learning,8,2011.0,True,False,False,False,True,False,False,True,False,208.0,5,1.0,0.0,True,True,True,False,False,0.428571429,0.857142857,"['evolutionary', 'computation', 'meets', 'machine', 'learning:', 'a', 'survey']","['Evolutionary', 'computation', '(EC)', 'is', 'a', 'kind', 'of', 'optimization', 'methodology', 'inspired', 'by', 'the', 'mechanisms', 'of', 'biological', 'evolution', 'and', 'behaviors', 'of', 'living', 'organisms.', 'In', 'the', 'literature,', 'the', 'terminology', 'evolutionary', 'algorithms', 'is', 'frequently', 'treated', 'the', 'same', 'as', 'EC.', 'This', 'article', '??]",0
machine learning,9,2016.0,False,True,False,False,False,True,False,True,True,496.0,8,1.0,0.0,False,True,True,False,False,0.45,0.2,"['[html][html]', 'a', 'survey', 'of', 'machine', 'learning', 'for', 'big', 'data', 'processing']","['There', 'is', 'no', 'doubt', 'that', 'big', 'data', 'are', 'now', 'rapidly', 'expanding', 'in', 'all', 'science', 'and', 'engineering', 'domains.', 'While', 'the', 'potential', 'of', 'these', 'massive', 'data', 'is', 'undoubtedly', 'significant,', 'fully', 'making', 'sense', 'of', 'them', 'requires', 'new', 'ways', 'of', 'thinking', 'and', 'novel', 'learning', 'techniques', 'to', 'address', 'the', '??]",0
machine learning,10,2018.0,True,False,False,False,True,False,False,True,False,841.0,6,1.0,0.5,True,True,True,False,False,0.5,0.875,"['[pdf][pdf]', 'automatic', 'differentiation', 'in', 'machine', 'learning:', 'a', 'survey']","['Derivatives,', 'mostly', 'in', 'the', 'form', 'of', 'gradients', 'and', 'Hessians,', 'are', 'ubiquitous', 'in', 'machine', 'learning.', 'Automatic', 'differentiation', '(AD),', 'also', 'called', 'algorithmic', 'differentiation', 'or', 'simply', '??utodiff??', 'is', 'a', 'family', 'of', 'techniques', 'similar', 'to', 'but', 'more', 'general', 'than', 'backpropagation', 'for', '??]",0
machine learning,1,2011.0,True,False,False,False,False,False,True,True,True,32.0,2,1.0,0.5,False,True,False,True,False,0.375,0.75,"['[pdf][pdf]', 'machine', 'learning', 'tutorial']","['In', 'the', 'topics', 'of', 'face', 'recognition,', 'face', 'detection,', 'and', 'facial', 'age', 'estimation,', 'machine', 'learning', 'plays', 'an', 'important', 'role', 'and', 'is', 'served', 'as', 'the', 'fundamental', 'technique', 'in', 'many', 'existing', 'literatures.', 'For', 'example,', 'in', 'face', 'recognition,', 'many', 'researchers', 'focus', 'on', 'using', '??]",1
machine learning,2,2009.0,False,True,False,False,False,False,True,True,True,1561.0,6,1.0,0.5,True,True,False,True,True,0.0625,0.75,"['machine', 'learning', 'classifiers', 'and', 'fmri:', 'a', 'tutorial', 'overview']","['Interpreting', 'brain', 'image', 'experiments', 'requires', 'analysis', 'of', 'complex,', 'multivariate', 'data.', 'In', 'recent', 'years,', 'one', 'analysis', 'approach', 'that', 'has', 'grown', 'in', 'popularity', 'is', 'the', 'use', 'of', 'machine', 'learning', 'algorithms', 'to', 'train', 'classifiers', 'to', 'decode', 'stimuli,', 'mental', 'states,', 'behaviours', 'and', 'other', '??]",1
machine learning,3,2017.0,True,False,False,False,False,True,False,True,True,187.0,12,1.0,0.0,True,True,False,True,False,0.107142857,0.714285714,"['[pdf][pdf]', 'machine', 'learning', 'for', 'wireless', 'networks', 'with', 'artificial', 'intelligence:', 'a', 'tutorial', 'on', 'neural', 'networks']","['Next-generation', 'wireless', 'networks', 'must', 'be', 'able', 'to', 'support', 'ultra-reliable,', 'low-latency', 'communication', 'and', 'intelligently', 'manage', 'the', 'internet', 'of', 'things', '(IoT)', 'devices', 'in', 'real-time', 'dynamic', 'environment.', 'Such', 'communication', 'requirements', 'and', 'mobile', 'edge', 'and', 'core', '??]",0
